"id","language_code","average_rating","description","num_pages","publication_day","publication_month","publication_year","isbn13","url","image_url","ratings_count","title","title_without_series","price","availability","dimensions","discount_percentage","item_weight","format_id","publisher_id","author_name","book_id","genre_id"
"469456","en-US","2","In November 2005, Bonnie Blodgett was whacked with a nasty cold. After a quick shot of a popular nasal spray up each nostril, the back of her nose was on fire. With that, Blodgett--a professional garden writer devoted to the sensual pleasures of garden and kitchen--was launched on a journey through the senses, the psyche, and the sciences. Her olfactory nerve was destroyed, perhaps forever. She had lost her sense of smell.\nPhantosmia--a constant stench of ""every disgusting thing you can think of tossed into a blender and pureed""--is the first disorienting stage. It's the brain's attempt, as Blodgett vividly conveys, to compensate for loss by conjuring up a tortured facsimile. As the hallucinations fade and anosmia (no smell at all) moves in to take their place, Blodgett is beset by questions: Why are smell and mood hand-in-hand? How are smell disorders linked to other diseases? What is taste without flavor? Blodgett's provocative conversations with renowned geneticists, smell dysfunction experts, neurobiologists, chefs, and others ultimately lead to a life-altering understanding of smell, and to the most transformative lesson of all: the olfactory nerve, in ways unlike any other in the human body has the extraordinary power to heal.","256","16","6","2010","9780618861880","https://www.goodreads.com/book/show/7950323-remembering-smell","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","177","Remembering Smell: A Memoir of Losing--and Discovering--the Primal Sense","Remembering Smell: A Memoir of Losing--and Discovering--the Primal Sense","99.62","934","7.31 x 7.6 x 2.26 inches","0.46","2.55","1","3","Bonnie Blodgett","43","14"
"469468","eng","3","Also published under the title In the Darkness.\nEva is walking by the river one afternoon when a body floats to the surface of the icy water. She tells her daughter to wait patiently while she calls the police, but when she reaches the phone box, Eva dials another number altogether. The dead man, Egil, has been missing for months, and it doesn't take long for Inspector Sejer and his team to establish that he was the victim of a very violent killer, but the trail has gone cold. It's as puzzling as another unsolved case on Sejer's desk: the murder of a prostitute who was found dead just before Egil went missing.\nWhile Sejer is trying to piece together the fragments of a seemingly impossible case, Eva gets a phone call late one night. A stranger speaks, then swiftly hangs up. Eva looks out into the darkness and listens. All is quiet. Gripping and thought-provoking, this is Karin Fossum's first novel featuring the iconic Inspector Sejer. The prize-winning series has been published around the world to great acclaim.","304","6","8","2013","9780547738758","https://www.goodreads.com/book/show/15815596-eva-s-eye","https://images.gr-assets.com/books/1348098457i/15815596.jpg","475","Eva's Eye (Inspector Konrad Sejer, #1)","Eva's Eye (Inspector Konrad Sejer, #1)","21.58","1136","9.52 x 9.85 x 1.83 inches","0.16","0.8","1","3","Karin Fossum","44","41"
"469473","eng","3","Reading Ashley Warlick is like listening to the bluesy heartbreak of a country song. Set in the landscape of the new South, with its aging farms and low-rent strip malls, Seek the Living tells the story of a strong-minded young woman whose past catches up with her.\nWhen Joan Patee's wayward brother, Denny, breaks one heart too many and takes a beating for it, their father sends Joan to set him straight. Since her mother's death, Joan has had to keep the peace between these two proud men. She yearns for the support of her husband, Marshall, whose job keeps him constantly on the road. His visits home are all too brief, filled with a passion made even more urgent by their desire to have a child.\nJoan finds Denny worse off than she expected. After losing a string of odd jobs, he's tending an old churchyard and hiding out with an enigmatic new girlfriend. And he's onto a money-making scheme: he has discovered some artifacts in unmarked graves that may date to the Civil War, and he intends to profit from them, legally or otherwise. Joan turns for help to the only person she can think of, an old friend from their wild youth, the renegade Lewis, a man of great charm and dubious wealth. Through Denny and Lewis, Joan is drawn into a spiral of shady dealings and peculiar town secrets, some dangerously close to her heart. For years she has harbored the memory of a willful affair that ended tragically. As Denny unearths hidden graves, Joan unearths long-buried emotions that threaten to harm everyone she loves.\n""Seek the Living is a deeply wise and sensual rumination on the hard secrets of love and family,"" writes novelist Stewart O'Nan. Ashley Warlick's compassionate voice, at turns brashly carnal and bittersweet, is, in the words of Gail Godwin, ""an occasion for rejoicing.""","256","9","1","2005","9780618341481","https://www.goodreads.com/book/show/740619.Seek_the_Living","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","8","Seek the Living","Seek the Living","66.34","846","8.04 x 7.24 x 0.98 inches","0.24","2.71","1","3","Ashley Warlick","45","9"
"469481","eng","3","An American original, Peter Rock brings our strangest beliefs to vivid and sympathetic life in this haunting novel inspired by true events.\nThe Shelter Cycle tells the story of two children, Francine and Colville, who grew up in the Church Universal and Triumphant, a religion that predicted the world could end in the late 1980s. While their parents built underground shelters to withstand the impending Soviet missile strike, Francine and Colville played in the Montana wilderness, where invisible spirits watched over them. When the prophesized apocalypse did not occur, the sect's members resurfaced and the children were forced to grow up in a world they believed might no longer exist.\nTwenty years later, Francine and Colville are reunited while searching for an abducted girl. Haunted by memories and inculcated beliefs, they must confront the Church's teachings. If all the things they were raised to believe were misguided, why then do they suddenly feel so true?","224","2","4","2013","9780547859088","https://www.goodreads.com/book/show/15815603-the-shelter-cycle","https://images.gr-assets.com/books/1348098630i/15815603.jpg","307","The Shelter Cycle","The Shelter Cycle","8.2","1561","9.63 x 12.31 x 0.94 inches","0.55","1.78","1","3","Peter Rock","46","6"
"469488","eng","4","Selected Stories of Philip K. Dickcontains twenty-one of Dick's most dazzling and resonant stories, which span his entire career and show a world-class writer working at the peak of his powers.\nIn ""The Days of Perky Pat,"" people spend their time playing with dolls who manage to live an idyllic life no longer available to the Earth's real inhabitants. ""Adjustment Team"" looks at the fate of a man who by mistake has stepped out of his own time. In ""Autofac,"" one community must battle benign machines to take back control of their lives. And in ""I Hope I Shall Arrive Soon,"" we follow the story of one man whose very reality may be nothing more than a nightmare. The collection also includes such classic stories as ""The Minority Report,"" the basis for the Steven Spielberg movie, and ""We Can Remember It for You Wholesale,"" the basis for the film Total Recall. With an introduction by Jonathan Lethem, Selected Stories of Philip K. Dickis a magnificent distillation of one of American literature's most searching imaginations.","466","16","4","2013","9780544040540","https://www.goodreads.com/book/show/15815600-selected-stories-of-philip-k-dick","https://images.gr-assets.com/books/1360650914i/15815600.jpg","289","Selected Stories of Philip K. Dick","Selected Stories of Philip K. Dick","46.49","403","8.66 x 10.09 x 1.86 inches","0.57","1.82","1","3","Philip K. Dick","47","39"
"469499","eng","4","Ruth's old friend Dan Golding dies in a house fire. But before he died Dan wrote to Ruth telling her that he had made a ground-breaking archaeological discovery. Could this find be linked to his death and who are the sinister neo-Nazi group who were threatening Dan? Ruth makes the trip to Blackpool to investigate, wary of encroaching on DCI Harry Nelson's home ground. Soon Ruth is embroiled in a mystery that involves the Pendle Witches, King Arthur and - scariest of all - Nelson's mother.\nThere are forces at work in the town that that threaten all that Ruth holds dear. But, in the final showdown on Blackpool Pleasure Beach, it is Cathbad who faces the greatest danger of all.","390","5","3","2013","9780547798165","https://www.goodreads.com/book/show/15814458-a-dying-fall","https://images.gr-assets.com/books/1348098482i/15814458.jpg","5845","A Dying Fall (Ruth Galloway, #5)","A Dying Fall (Ruth Galloway, #5)","68.42","1483","6.51 x 10.74 x 1.56 inches","0.19","0.75","1","3","Elly Griffiths","48","35"
"469503","en-US","3","A portrait of spring in the heartland of North America In this first of four seasonal narratives, Pete Dunne sends a postcard from the prairie in his characteristically puckish style.The prairie is an exciting place to explore an unfolding drama--man versus the environment--and as Dunne and his wife travel through the heartland, the fleeting nature of the season comes to symbolize the precarious balance between the two. At the Sandhill Crane Festival in Nebraska,Dunne observes the struggle between maintaining the cranes' habitat and meeting farmers' needs for water. As in other habitats, human encroachment is only one of the challenges facing the preservation of the Pawnee National Grassland in Colorado.\nClimate change, invasive plants and animals, and mineral exploitation are just a few of the others. Conflicts over the grassland habitat continue between ranchers and prairie dogs and between oil companies and prairie chickens. Yet Dunne finds affirmation on the prairie: people putting their lives back in place after a tornado; volunteers giving their time to conservation efforts; the drive of all species to move their genes to the next generation, which manifests itself so abundantly on the prairie in spring.","288","19","3","2009","9780618822201","https://www.goodreads.com/book/show/6203002-prairie-spring","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","43","Prairie Spring: A Journey Into the Heart of a Season","Prairie Spring: A Journey Into the Heart of a Season","65.51","1759","6.98 x 7.24 x 1.88 inches","0.83","2.2","1","3","Pete Dunne","49","14"
"469512","en-US","3","From the critically acclaimed author of The Wake of Forgiveness--""a mesmerizing, mythic saga,"" as described by the New York Times--come ten remarkable stories that uncover unexpected beauty in the struggles of the modern American male.\nLike Richard Russo, Bruce Machart has a profound knowledge of the male psyche and a gift for conveying the absurdity and brutality of daily life with humor and compassion. Whether they find themselves walking the fertile farmland of south Texas, steering trucks through the suffocating sprawl of Houston, or turning logs into paper in the mills just west of the Sabine River, the men of these stories seek to prove themselves in a world that doesn't always welcome them. Here are men whose furrows are never quite straight and whose hearts are near to bursting with all the desires they have been told they aren't supposed to heed.\n""Bruce Machart is one of our most ambitious and fearless young writers. With Men in the Making, he has composed a remarkable paean to the complex fragility of the American male. I read these stories in a state of tender amazement.""--Steve Almond, author of Rock and Roll Will Save Your Life","208","25","10","2011","9780156034449","https://www.goodreads.com/book/show/11265849-men-in-the-making","https://images.gr-assets.com/books/1327927063i/11265849.jpg","95","Men in the Making","Men in the Making","46.16","1516","7.12 x 14.12 x 1.06 inches","0.89","2.23","1","3","Bruce Machart","50","43"
"469522","en-US","3","For decades, while America obsessed over Soviet spies, China quietly penetrated the highest levels of government. Now, for the first time, based on numerous interviews with key insiders at the FBI and CIA as well as with Chinese agents and people close to them, David Wise tells the full story of China's many victories and defeats in its American spy wars.Two key cases interweave throughout: Katrina Leung, code-named Parlor Maid, worked for the FBI for years, even after she became a secret double agent for China, aided by love affairs with both of her FBI handlers. Here, too, is the inside story of the case, code-named Tiger Trap, of a key Chinese-American scientist suspected of stealing nuclear weapons secrets. These two cases led to many others, involving famous names from Wen Ho Lee to Richard Nixon, stunning national security leaks, and sophisticated cyberspying. The story takes us up to the present, with a West Coast spy ring whose members were sentenced in 2010--but it surely will continue for years to come, as China faces off against America. David Wise's history of China's spy wars in America is packed with eye-popping revelations.","304","14","6","2011","9780547553108","https://www.goodreads.com/book/show/10615536-tiger-trap","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","219","Tiger Trap: America's Secret Spy War with China","Tiger Trap: America's Secret Spy War with China","8.73","1503","6.14 x 7.39 x 2.68 inches","0.61","1.31","1","3","David Wise","51","38"
"469526","eng","3","St. Brigid Church was one of San Francisco's great landmarks in the early 1990s. The church itself had weathered depressions and natural disasters, epic earthquakes and a massive fire. Its loyal congregation was active, vibrant, and growing. But in 1993, without warning, the Catholic archdiocese mysteriously ordered its doors to be closed.\nThe Grace of Everyday Saintsis the story of how a ragtag group of believers came together in a crusade to save their church. What they discovered would be devastating: that around the country, parishes like theirs were threatened by the higher echelons of the Church, all to hide a terrible secret. Soon there were near-daily headlines that shocked the world. But still this unlikely group of heroes--led by a renegade lawyer, a reformed Catholic, and an antiestablishment priest--continued to meet weekly, to fight, to prove that their beloved St. Brigid was worth saving.\nA dramatic narrative that takes readers from the streets of San Francisco to the halls of the Vatican, The Grace of Everyday Saintsis about injustice and betrayal, redemption and grace.","288","18","8","2011","9780547133041","https://www.goodreads.com/book/show/10381533-the-grace-of-everyday-saints","https://images.gr-assets.com/books/1328836650i/10381533.jpg","51","The Grace of Everyday Saints: How a Band of Believers Lost Their Church and Found Their Faith","The Grace of Everyday Saints: How a Band of Believers Lost Their Church and Found Their Faith","36.89","1661","7.26 x 7.9 x 1.31 inches","0.06","1.23","1","3","Julian Guthrie","52","30"
"469531","eng","4","For over fifty years, Eudora Welty and William Maxwell, two of our most admired writers, penned letters to each other. They shared their worries about work and family, literary opinions and scuttlebutt, moments of despair and hilarity. Living half a continent apart, their friendship was nourished and maintained by their correspondence.\nWhat There Is to Say We Have Saidbears witness to Welty and Maxwell's editorial relationships--both in his capacity as New Yorker editor and in their collegial back-andforth on their work. It's also a chronicle of the literary world of the time; read talk of James Thurber, William Shawn, Katherine Anne Porter, J. D. Salinger, Isak Dinesen, William Faulkner, John Updike, Virginia Woolf, Walker Percy, Ford Madox Ford, John Cheever, and many more. It is a treasure trove of reading recommendations.\nHere, Suzanne Marrs--Welty's biographer and friend--offers an unprecedented window into two intertwined lives. Through careful collection of more than 300 letters as well as her own insightful introductions, she has created a record of a remarkable friendship and a lyrical homage to the forgotten art of letter writing.","512","12","5","2011","9780547376493","https://www.goodreads.com/book/show/8698391-what-there-is-to-say-we-have-said","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","111","What There Is to Say We Have Said: The Correspondence of Eudora Welty and William Maxwell","What There Is to Say We Have Said: The Correspondence of Eudora Welty and William Maxwell","40.04","267","5.57 x 10.52 x 1.29 inches","0.14","2.13","1","3","Suzanne Marrs","53","1"
"469543","en-US","4","Homage to Catalonia is both a memoir of Orwell's experience at the front in the Spanish Civil War and a tribute to those who died in what he called a fight for common decency. Down and Out in Paris and London chronicles the adventures of a penniless British writer who finds himself rapidly descending into the seedy heart of two great European cities. This edition brings together two powerful works from one of the finest writers of the twentieth century.","441","15","11","2010","9780547447339","https://www.goodreads.com/book/show/7802296-homage-to-catalonia-down-and-out-in-paris-and-london","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","294","Homage to Catalonia / Down and Out in Paris and London","Homage to Catalonia / Down and Out in Paris and London","89.63","1915","9.87 x 12.03 x 2.02 inches","0.47","1.11","1","3","George Orwell","54","39"
"469550","en-GB","4","Every spring, Little Leaguers across the country mimic his stance and squabble over the right to wear his number, 2, the next number to be retired by the world's most famous ball team. Derek Jeter is their hero. He walks in the footsteps of Ruth, Gehrig, DiMaggio, and Mantle, and someday his shadow will loom just as large. Yet he has never been the best player in baseball. In fact, he hasn't always been the best player on his team. But his intangible grace and Jordanesque ability to play big in the biggest of postseason moments make him the face of the modern Yankee dynasty, and of America's game.\nIn The Captain, best-selling author Ian O'Connor draws on extensive reporting and unique access to Jeter that has spanned some fifteen years to reveal how a biracial kid from Michigan became New York's most beloved sports figure and the enduring symbol of the steroid-free athlete. O'Connor takes us behind the scenes of a legendary baseball life and career, from Jeter's early struggles in the minor leagues, when homesickness and errors in the field threatened a stillborn career, to his heady days as a Yankee superstar and prince of the city who squired some of the world's most beautiful women, to his tense battles with former best friend A-Rod. We also witness Jeter struggling to come to terms with his declining skills and the declining favor of the only organization he ever wanted to play for, leading to a contentious contract negotiation with the Yankees that left people wondering if Jeter might end his career in a uniform without pinstripes.\nDerek Jeter's march toward the Hall of Fame has been dignified and certain, but behind that leadership and hero's grace there are hidden struggles and complexities that have never been explored, until now. As Jeter closes in on 3,000 hits, a number no Yankee has ever touched, The Captainoffers an incisive, exhilarating, and revealing new look at one of the game's greatest players in the gloaming of his career.","416","16","5","2011","9780547327938","https://www.goodreads.com/book/show/9925251-the-captain","https://images.gr-assets.com/books/1299860161i/9925251.jpg","1085","The Captain: The Journey of Derek Jeter","The Captain: The Journey of Derek Jeter","17.21","602","9.29 x 14.09 x 1.02 inches","0.81","2.65","1","3","Ian O'Connor","55","14"
"469556","eng","3","From Israel's highly acclaimed author, a novel about a musician who returns home and finds the rhythm of her life interrupted and forever changed\nNoga, forty-two and a divorcee, is a harpist with an orchestra in the Netherlands. Upon the sudden death of her father, she is summoned home to Jerusalem by her brother to help make decisions in urgent family and personal matters--including hanging on to a rent-controlled apartment even as they place their reluctant mother in an assisted-living facility. Returning to Israel also means facing the former husband who left her when she refused him children, but whose passion for her remains even though he is remarried and the father of two.\nFor her imposed three-month residence in Jerusalem, the brother finds her work--playing roles as an extra in movies, television, opera. These new identities undermine the firm boundaries of behavior heretofore protected by the music she plays, and Noga, always an extra in someone else's story, takes charge of the plot.\nThe Extrais Yehoshua at his liveliest storytelling best--a bravura performance.","256","7","6","2016","9780544609709","https://www.goodreads.com/book/show/25897789-the-extra","https://images.gr-assets.com/books/1445050213i/25897789.jpg","27","The Extra","The Extra","40.65","1061","9.67 x 7.27 x 2.1 inches","0.54","0.55","1","3","A.B. Yehoshua","56","12"
"469569","en-US","3","The Cornish prayer: ""From ghoulies and ghosties and long-leggety beasties and things that go bump in the night, Good Lord, deliver us!"" is an appropriate invocation when reading The Ghost Writer, John Harwood's debut novel. It is a rousing good ghost story, with many twists and turns, rather like taking apart a Russian matryoshka nesting doll.Gerard Freeman, at age ten, sneaks into his mother's room and unlocks a secret drawer, only to find a picture of a woman he has never seen before, but one that he will find again and again. His mother discovers him and gives him the beating of his life. Why this excessive reaction? She is a worried, paranoid, thin, and fretful type with an ""anxious, haunted look."" By tale's end, we know why.\nPhyllis Freeman, Gerard's mother, was happiest when speaking fondly of Staplefield, her childhood home, where there were things they ""didn't have in Mawson [Australia], chaffinches and mayflies and foxgloves and hawthorn, coopers and farriers and old Mr. Bartholomew who delivered fresh milk and eggs to their house with his horse and cart."" It's the sort of childhood idyll that the timid and lonely Gerard believes in and longs for. He strikes up a correspondence with an English ""penfriend,"" Alice Jessel, when he is 13 and a half, living in a desolate place with a frantic mother and a silent father. She is his age, her parents were killed in an accident and she has been crippled by it. She now lives in an institution, whose grounds she describes as much the way Staplefield looked. They go through young adulthood together, in letters only, thousands of miles apart, eventuallydeclaring their love for one another.\nInterwoven with the narrative of Alice and Gerard's letters are real ghost stories, the creation of Gerard's great-grandmother, Viola. At first, they seem to be scary Victorian tales of the supernatural. Then, we see that they have a spooky way of mirroring, or preceding, events in real life, off the page. Gerard comes upon them, one by one, in mysterious ways, but clearly something, or someone, is leading him. The stories seem to implicate his mother in some nefarious goings-on, but the truth is far worse than Gerard imagines.\nAny more would be telling too much. Turn on all the lights in the house when you settle down with this one, and plan to spend a long time reading because you will be lost in the story immediately. --Valerie Ryan","384","5","7","2004","9780151010745","https://www.goodreads.com/book/show/1200098.The_Ghost_Writer","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","241","The Ghost Writer","The Ghost Writer","40.18","487","6.98 x 8.74 x 2.13 inches","0.12","2.06","1","3","John Harwood","57","31"
"469580","eng","4","One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them\nIn ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell by chance into the hands of the hobbit Bilbo Baggins.\nFrom Sauron's fastness in the Dark Tower of Mordor, his power spread far and wide. Sauron gathered all the Great Rings to him, but always he searched for the One Ring that would complete his dominion.\nWhen Bilbo reached his eleventy-first birthday he disappeared, bequeathing to his young cousin Frodo the Ruling Ring and a perilous quest: to journey across Middle-earth, deep into the shadow of the Dark Lord, and destroy the Ring by casting it into the Cracks of Doom.\nThe Lord of the Rings tells of the great quest undertaken by Frodo and the Fellowship of the Ring: Gandalf the Wizard; the hobbits Merry, Pippin, and Sam; Gimli the Dwarf; Legolas the Elf; Boromir of Gondor; and a tall, mysterious stranger called Strider.\nThis edition includes the fiftieth-anniversary fully corrected text setting and an extensive index.\nJ.R.R. Tolkien (1892-1973), beloved throughout the world as the creator of The Hobbit, The Lord of the Rings, and The Silmarillion, was a professor of Anglo-Saxon at Oxford, a fellow of Pembroke College, and a fellow of Merton College until his retirement in 1959. His chief interest was the linguistic aspects of the early English written tradition, but while he studied classic works of the past, he was creating a set of his own.\nPraise for The Lord of the Rings\n""An extraordinary work -- pure excitement."" -- New York Times Book Review\n""One of the great fairy-tale quests in modern literature."" -- Time\n""A remarkable book."" -- Newsweek\n""One of the very few works of genius in recent literature."" -- New Republic\n""A work of immense narrative power that can sweep the reader up and hold him enthralled for days and weeks."" -- The Nation\n""Here are beauties which pierce like swords or burn like cold iron."" -- C. S. Lewis\n""The first thing one asks of an adventure story is that the adventure should be various and exciting . . . Tolkien's invention is unflagging."" -- W. H. Auden\n""J.R.R. Tolkien's epic trilogy remains the ultimate quest, the ultimate battle between good and evil, the ultimate chronicle of stewardship of the earth. Endlessly imitated, it never has been surpassed."" -- Kansas City Star\n""A masterful story . . . an epic in its own way . . . with elements of high adventure, suspense, mystery, poetry, and fantasy."" -- Boston Sunday Herald","1178","12","10","2005","9780618645619","https://www.goodreads.com/book/show/54707.The_Lord_of_the_Rings","https://images.gr-assets.com/books/1363248420i/54707.jpg","405","The Lord of the Rings (The Lord of the Rings, #1-3)","The Lord of the Rings (The Lord of the Rings, #1-3)","25.34","122","9.61 x 8.08 x 0.94 inches","0.34","1.37","1","3","J.R.R. Tolkien","58","33"
"469583","eng","3","When Britain ceded the territory of West Florida what is now Louisiana, Mississippi, Alabama, and Florida to Spain in 1783, America was still too young to confidently fight in one of Europe's endless territorial contests. So it was left to the settlers, bristling at Spanish misrule, to establish a foothold in the area. Enter the Kemper brothers, whose vigilante justice culminated in a small band of American residents drafting a constitution and establishing a new government. By the time President Madison sent troops to occupy the territory, assert U.S. authority under the Louisiana Purchase, and restore order, West Florida's settlers had already announced their independence, becoming our country's shortest-lived rogue republic.\nMeticulously researched and populated with the colorful characters that make American history a joy, this is the story of a young country testing its power on the global stage and a lost chapter in how the frontier spirit came to define American character. The first treatment of this little-known historical moment, The Rogue Republicshows how hardscrabble frontiersmen and gentleman farmers planted the seeds of civil war, marked the dawn of Manifest Destiny, and laid the groundwork for the American empire.","416","20","4","2011","9780151009251","https://www.goodreads.com/book/show/9629969-the-rogue-republic","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","38","The Rogue Republic: How Would-Be Patriots Waged the Shortest Revolution in American History","The Rogue Republic: How Would-Be Patriots Waged the Shortest Revolution in American History","82.52","696","9.38 x 14.82 x 1.03 inches","0.48","1.98","1","3","William C. Davis","59","18"
"469586","en-GB","3","This is not your mother's cupcake cookbookThe Butch Bakery does cupcakes like nobody else. You can forget the pretty sparkles and the flowers on top, forget the pastel cupcakes for Easter or Halloween. These aren't cupcakes for little kids, but grown-up cupcakes full of contemporary, inventive flavors--like bacon, whiskey, coffee, and cayenne pepper.\nThe Butch Bakery Cookbookoffers cupcakes for the twenty-first century--like a cupcake imbued with two different liqueurs or a devil's food cake made truly diabolical with a dose of chili powder. These are serious sweets. They're delightfully different and dangerously delicious.\nAuthor David Arrick has received tremendous media coverage since opening Butch Bakery\nPerfect for dessert or cupcake lovers who are tired of the same old vanilla or chocolate cake with icing on top\nFor anyone who wants a dessert that breaks the mold and challenges the taste buds with modern flavors and inspired ingredients, The Butch Bakery Cookbookdelivers the goods--seriously.","192","16","9","2011","9780470930885","https://www.goodreads.com/book/show/10293636-the-butch-bakery-cookbook","https://images.gr-assets.com/books/1360056279i/10293636.jpg","51","The Butch Bakery Cookbook","The Butch Bakery Cookbook","63.58","735","7.76 x 8.89 x 1.67 inches","0.55","2.62","1","3","David Arrick","60","14"
"469589","eng","3","""Thoroughly surprising...The Sisters Chase is that rare thing, a slow burner that conceals its cunning and sneaks up on you unawares.""--New York Times\nA gripping novel about two sisters who are left homeless by their mother's death and the lengths the fierce older sister will go to protect her beloved young charge\nThe hardscrabble Chase women--Mary, Hannah, and their mother Diane--have been eking out a living running a tiny seaside motel that has been in the family for generations, inviting trouble into their lives for just as long. Eighteen-year-old Mary Chase is a force of nature: passionate, beautiful, and free-spirited. Her much younger sister, Hannah, whom Mary affectionately calls ""Bunny,"" is imaginative, her head full of the stories of princesses and adventures that Mary tells to give her a safe emotional place in the middle of their troubled world.\nBut when Diane dies in a car accident, Mary discovers the motel is worth less than the back taxes they owe. With few options, Mary's finely tuned instincts for survival kick in. As the sisters begin a cross-country journey in search of a better life, she will stop at nothing to protect Hannah. But Mary wants to protect herself, too, for the secrets she promised she would never tell--but now may be forced to reveal--hold the weight of unbearable loss. Vivid and suspenseful, The Sisters Chaseis a whirlwind page-turner about the extreme lengths one family will go to find--and hold onto--love.","304","27","6","2017","9780544960077","https://www.goodreads.com/book/show/30971641-the-sisters-chase","https://images.gr-assets.com/books/1474820614i/30971641.jpg","2118","The Sisters Chase","The Sisters Chase","96.36","1892","9.85 x 10.26 x 0.64 inches","0.87","1.45","1","3","Sarah Healy","61","24"
"469601","eng","3","Set in 1923, Delta Weddingis an exquisitely woven story of southern family life, centered around the Fairchild family's preparations for a wedding at their Mississippi plantation.\nIn The Ponder Heart, a comic masterpiece, Miss Edna Earle Ponder, one of the few living members of a once prominent family, tells a traveling salesman the history of her family and fellow townsfolk.\nThis edition brings together two fine works from one of the most beloved writers of the American south.","416","18","5","2011","9780547555645","https://www.goodreads.com/book/show/9830417-delta-wedding-the-ponder-heart","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","34","Delta Wedding / The Ponder Heart","Delta Wedding / The Ponder Heart","15.34","350","7.89 x 14.66 x 1.69 inches","0.6","1.58","1","3","Eudora Welty","62","43"
"469604","en-US","3","With the novelistic vividness that made his National Book Critics Circle Award finalist Queen of Scots ""a pure pleasure to read"" (Washington Post BookWorld), John Guy brings to life Thomas More and his daughter Margaret--his confidante and collaborator who played a critical role in safeguarding his legacy.\nSir Thomas More's life is well known: his opposition to Henry VIII's marriage to Anne Boleyn, his arrest for treason, his execution and martyrdom. Yet Margaret has been largely airbrushed out of the story in which she played so important a role. John Guy restores her to her rightful place in this captivating account of their relationship.\nAlways her father's favorite child,Margaret was such an accomplished scholar by age eighteen that her work earned praise from Erasmus. She remained devoted to her father after her marriage--and paid the price in estrangement from her husband.\nWhen More was thrown into the Tower of London,Margaret collaborated with him on his most famous letters from prison, smuggled them out at great personal risk, even rescued his head after his execution. John Guy returns to original sources that have been ignored by generations of historians to create a dramatic new portrait of both Thomas More and the daughter whose devotion secured his place in history.","448","17","3","2009","9780618499151","https://www.goodreads.com/book/show/3684366-a-daughter-s-love","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","616","A Daughter's Love: Thomas More and His Dearest Meg","A Daughter's Love: Thomas More and His Dearest Meg","40.76","489","6.89 x 9.14 x 2.63 inches","0.94","1.51","1","3","John Guy","63","14"
"469616","eng","3","One moonless night in February 1895, a young landowner in Texas cow country loses his wife in childbirth. In the lonely years that follow, his new son, his fourth, grows to become a skillful, aggressive jockey and his father, with equal fervor, stakes his land and fortunes on his success.\nIn 1910, father and son, distant yet strangely joined in this venture, race to a point of no return for the entire family. What happens to the son beyond that juncture will not reconfigure his past, but it will burnish him into unexpected maturity.","309","21","10","2010","9780151014439","https://www.goodreads.com/book/show/7743827-the-wake-of-forgiveness","https://images.gr-assets.com/books/1285287831i/7743827.jpg","781","The Wake of Forgiveness","The Wake of Forgiveness","35.56","1648","9.99 x 12.1 x 1.56 inches","0.31","1.04","1","3","Bruce Machart","64","41"
